GeneID,EC,HMMER,dbCAN_sub,DIAMOND,Number_of_Tools,dbCAN subfam,Subfam Composition,Subfam EC,Substrate,Profile Length,Gene Length,E Value,Profile Start,Profile End,Gene Start,Gene End,Coverage
jgi|Neocon1|52206|CE52205_7865,3.2.1.8:3|3.2.1.8:3,GH10(25-332)+GH10(375-681),GH10_e134+GH10_e134,CBM1+GH10,3,GH10_e134,GH10:5|CBM1:1,3.2.1.8:3,xylan,318,743,1.50E-94,2,317,375,681,"0.9905660377358491	0.9905660377358491"
jgi|Neocon1|528794|e_gw1.1.649.1,3.2.1.91:13|3.2.1.4:5|3.2.1.-:1|3.2.1.73:1,GH6(205-471),GH6_e3,CBM1+GH6+3.2.1.91,3,GH6_e3,GH6:36|CBM1:12,3.2.1.91:13|3.2.1.4:5|3.2.1.-:1|3.2.1.73:1,"cellulose, cellulose, cellulose",271,511,2.00E-147,2,271,208,472,"0.992619926199262	0.992619926199262"
jgi|Neocon1|529876|e_gw1.3.347.1,-,GT71(50-292),GT71_e24,-,2,GT71_e24,GT71:40,-,unassigned,256,402,2.10E-57,1,248,52,291,"0.96484375	0.96484375"
jgi|Neocon1|530209|e_gw1.4.64.1,-,GH64(108-471),GH64_e5,CBM52+GH64,3,GH64_e5,GH64:23|CBM6:19|CBM13:8|CBM56:2|CBM52:1,-,unassigned,384,474,9.30E-119,2,383,110,472,"0.9921875	0.9921875"
jgi|Neocon1|530987|e_gw1.6.36.1,-,GT101(142-360),GT101_e12,-,2,GT101_e12,GT101:67|GT2:1,-,unassigned,224,388,2.60E-82,1,224,143,361,"0.9955357142857143	0.9955357142857143"
jgi|Neocon1|530993|e_gw1.6.21.1,-,GT2(29-163),GT2,-,2,GT2,GT2:7,-,unassigned,155,259,1.70E-44,1,119,30,155,"0.7612903225806451	0.7612903225806451"
jgi|Neocon1|531085|e_gw1.6.25.1,-,GT2(29-178),GT2,-,2,GT2,GT2:41|GT8:12,-,unassigned,158,262,9.10E-41,1,122,30,151,"0.7658227848101266	0.7658227848101266"
jgi|Neocon1|531673|e_gw1.8.263.1,-,GT2(28-94),GT2,-,2,GT2,GT2:13|GT4:5,-,unassigned,144,219,5.60E-27,1,103,29,134,"0.7083333333333334	0.7083333333333334"
jgi|Neocon1|531726|e_gw1.8.292.1,-,GT2(28-161),GT2,-,2,GT2,GT2:41|GT8:12,-,unassigned,158,254,1.20E-44,1,138,29,172,"0.8670886075949367	0.8670886075949367"
jgi|Neocon1|532437|e_gw1.10.486.1,-,CE8(30-303),CE8_e0,CBM1+CE8,3,CE8_e0,CE8:184|CBM1:1,-,unassigned,271,388,5.00E-73,2,262,33,304,"0.959409594095941	0.959409594095941"
jgi|Neocon1|532886|e_gw1.11.300.1,3.5.1.41:1,CE4(2-122),CE4_e46,-,2,CE4_e46,CE4:78|CBM18:52|CBM50:1,3.5.1.41:1,chitin,128,200,8.80E-38,6,126,1,120,"0.9375	0.9375"
jgi|Neocon1|533196|e_gw1.12.252.1,-,CE4(30-169),CE4_e259,-,2,CE4_e259,CE4:656,-,unassigned,115,372,7.50E-30,6,105,37,143,"0.8608695652173913	0.8608695652173913"
jgi|Neocon1|533385|e_gw1.13.380.1,-,GT71(83-317),GT71_e24,-,2,GT71_e24,GT71:40,-,unassigned,256,394,6.00E-59,1,224,85,302,"0.87109375	0.87109375"
jgi|Neocon1|533416|e_gw1.13.53.1,-,CE16(116-358),CE16_e5,-,2,CE16_e5,CE16:13,-,unassigned,257,368,4.40E-25,36,256,141,358,"0.8560311284046692	0.8560311284046692"
jgi|Neocon1|533971|e_gw1.14.266.1,2.4.1.142:10|2.4.1.-:1,GT33(46-405),GT33_e1,-,2,GT33_e1,GT33:190,2.4.1.142:10|2.4.1.-:1,unassigned,420,407,9.80E-147,2,355,47,405,"0.8404761904761905	0.8404761904761905"
jgi|Neocon1|535268|e_gw1.18.323.1,-,GT34(9-128),GT34_e16,-,2,GT34_e16,GT34:5,-,unassigned,192,190,2.30E-31,50,159,7,122,"0.5677083333333334	0.5677083333333334"
jgi|Neocon1|536033|e_gw1.21.334.1,-,CE4(29-175),CE4_e235,-,2,CE4_e235,CE4:12,-,unassigned,115,302,3.00E-21,4,104,32,153,"0.8695652173913043	0.8695652173913043"
jgi|Neocon1|536101|e_gw1.21.147.1,3.2.1.78:15,GH5_7(56-351),GH5_e4,CBM1+GH5_7+3.2.1.78,3,GH5_e4,GH5_7:157|CBM27:33|GH5_41:2|CBM23:1|CBM3:1|GH44:1,3.2.1.78:15,beta-mannan,275,589,1.80E-83,3,274,59,352,"0.9854545454545455	0.9854545454545455"
jgi|Neocon1|536455|e_gw1.23.64.1,-,GH114(31-229),GH114_e28,-,2,GH114_e28,GH114:31,-,unassigned,190,304,2.20E-54,12,190,45,230,"0.9368421052631579	0.9368421052631579"
jgi|Neocon1|536597|e_gw1.23.215.1,3.2.1.4:38,GH9(25-458),GH9_e27,GH9,3,GH9_e27,GH9:272|CBM2:3|CBM3:1,3.2.1.4:38,cellulose,423,774,3.00E-158,1,422,26,458,"0.9952718676122931	0.9952718676122931"
jgi|Neocon1|537196|e_gw1.25.305.1,2.4.1.16:26|2.4.1.16:26,GT2(119-289),GT2+GT2,GT2,3,GT2,GT2:571,2.4.1.16:26,unassigned,276,785,1.90E-31,37,271,315,569,"0.8478260869565217	0.8478260869565217"
jgi|Neocon1|539120|e_gw1.32.222.1,2.4.1.16:11,GT2(433-946),GT2,GT2,3,GT2,GT2:298,2.4.1.16:11,unassigned,505,1262,1.10E-230,10,504,437,948,"0.9782178217821782	0.9782178217821782"
jgi|Neocon1|539130|e_gw1.32.135.1,-,PL1_7(36-217),PL1_e27,-,2,PL1_e27,PL1_9:17|PL1:7|CBM66:4|CBM1:1,-,unassigned,180,285,2.40E-78,6,179,46,219,"0.9611111111111111	0.9611111111111111"
jgi|Neocon1|539326|e_gw1.33.417.1,3.2.1.8:12|3.1.1.72:1,GH11(48-236),GH11_e2,CBM1+GH11+3.2.1.8,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,244,1.10E-70,1,183,49,234,"0.9891304347826086	0.9891304347826086"
jgi|Neocon1|540848|e_gw1.38.21.1,-,CE1(33-264),CE1_e22,-,2,CE1_e22,CE1:6|CBM48:2|CE0:2,-,unassigned,206,276,9.70E-33,3,205,43,265,"0.9805825242718447	0.9805825242718447"
jgi|Neocon1|546833|e_gw1.64.88.1,3.2.1.-:2|3.2.1.68:1|3.2.1.41:1,GH13_14(273-596),GH13_e95,CBM48+GH13_14,3,GH13_e95,GH13_14:318|CBM48:209|CBM41:64|CBM68:5|GH13:2|GH133:1,3.2.1.-:2|3.2.1.68:1|3.2.1.41:1,"sucrose, starch, starch, starch",310,750,9.70E-128,1,310,274,597,"0.9967741935483871	0.9967741935483871"
jgi|Neocon1|547342|e_gw1.67.5.1,-,GT4(2522-2653),GT4_e3925,GT4,3,GT4_e3925,GT4:22,-,unassigned,153,2759,9.70E-49,3,153,2523,2673,"0.9803921568627451	0.9803921568627451"
jgi|Neocon1|548734|e_gw1.73.151.1,3.2.1.4:38,GH9(25-460),GH9_e27,GH9,3,GH9_e27,GH9:272|CBM2:3|CBM3:1,3.2.1.4:38,cellulose,423,777,3.60E-159,1,422,26,460,"0.9952718676122931	0.9952718676122931"
jgi|Neocon1|548831|e_gw1.73.258.1,3.2.1.55:2|3.2.1.21:1|3.2.1.23:1|3.2.1.74:1|3.2.1.55:2,GH39(65-195)+CBM13(559-688),GH39_e81+CBM13_e331,CBM13+GH39+3.2.1.55,3,GH39_e81,GH39:15|CBM13:5,3.2.1.55:2|3.2.1.21:1|3.2.1.23:1|3.2.1.74:1,"xylan, beta-glucan, beta-galactan, cellulose",133,691,4.10E-68,1,133,66,198,"0.9924812030075187	0.9924812030075187"
jgi|Neocon1|549220|e_gw1.76.230.1,2.4.1.18:166|2.4.1.18:50,GH13_8(234-527),CBM48_e32+GH13_e20,CBM48+GH13_8,3,GH13_e20,GH13_8:470|CBM48:339|GH13:16|GT4:1|GH28:1,2.4.1.18:50,"sucrose, alpha-glucan",293,685,7.00E-153,1,293,235,528,"0.9965870307167235	0.9965870307167235"
jgi|Neocon1|549597|e_gw1.78.178.1,-,CE18(195-554),CE18_e1,-,2,CE18_e1,CBM87:11|CE18:11,-,unassigned,368,758,5.40E-71,1,367,195,555,"0.9945652173913043	0.9945652173913043"
jgi|Neocon1|549954|e_gw1.80.138.1,2.4.1.16:11,GT2(1116-1625),GT2,GT2,3,GT2,GT2:298,2.4.1.16:11,unassigned,505,1795,4.80E-239,2,504,1124,1625,"0.994059405940594	0.994059405940594"
jgi|Neocon1|550056|e_gw1.81.16.1,2.4.1.109:12,GT39(3-145),GT39_e9,GT39,3,GT39_e9,GT39:393,2.4.1.109:12,unassigned,238,589,2.50E-47,96,237,2,145,"0.592436974789916	0.592436974789916"
jgi|Neocon1|550386|e_gw1.82.283.1,2.4.1.16:11,GT2(971-1483),GT2,GT2,3,GT2,GT2:298,2.4.1.16:11,unassigned,505,1551,1.10E-237,16,503,980,1483,"0.9643564356435643	0.9643564356435643"
jgi|Neocon1|550774|e_gw1.85.201.1,2.4.1.16:11,GT2(839-1297),GT2,-,2,GT2,GT2:298,2.4.1.16:11,unassigned,505,1990,1.80E-68,29,489,839,1297,"0.9108910891089109	0.9108910891089109"
jgi|Neocon1|551422|e_gw1.88.67.1,3.5.1.-:2|3.5.1.-:2,CBM87(22-231)+CE18(232-590),CBM87_e0+CE18_e0,-,2,CE18_e0,CBM87:24|CE18:24,3.5.1.-:2,unassigned,368,667,1.00E-66,3,366,235,592,"0.9864130434782609	0.9864130434782609"
jgi|Neocon1|551823|e_gw1.90.185.1,-,GH114(32-227),GH114_e7,-,2,GH114_e7,GH114:54,-,unassigned,190,227,3.10E-60,3,189,35,227,"0.9789473684210527	0.9789473684210527"
jgi|Neocon1|553920|e_gw1.102.52.1,-,GT101(65-283),GT101_e12,-,2,GT101_e12,GT101:67|GT2:1,-,unassigned,224,311,3.00E-84,1,224,66,284,"0.9955357142857143	0.9955357142857143"
jgi|Neocon1|553937|e_gw1.102.173.1,-,GT2(29-166),GT2,-,2,GT2,GT2:7,-,unassigned,155,259,7.90E-45,1,122,30,158,"0.7806451612903226	0.7806451612903226"
jgi|Neocon1|553943|e_gw1.102.166.1,-,GT2(28-162),GT2,-,2,GT2,GT2:9|GT4:2|PL38:1,-,unassigned,155,262,1.60E-41,1,110,29,137,"0.7032258064516129	0.7032258064516129"
jgi|Neocon1|553981|e_gw1.102.67.1,-,GT2(28-161),GT2,-,2,GT2,GT2:41|GT8:12,-,unassigned,158,252,3.10E-41,1,156,29,171,"0.9810126582278481	0.9810126582278481"
jgi|Neocon1|553987|e_gw1.102.140.1,-,GT10(38-309),GT10_e28,-,2,GT10_e28,GT10:7,-,unassigned,289,338,3.40E-62,57,275,78,296,"0.754325259515571	0.754325259515571"
jgi|Neocon1|553998|e_gw1.102.161.1,-,GT2(28-162),GT2,-,2,GT2,GT2:9|GT4:2|PL38:1,-,unassigned,155,265,6.60E-41,1,107,29,134,"0.6838709677419355	0.6838709677419355"
jgi|Neocon1|555272|e_gw1.110.1.1,-,CBM21(682-798),CBM21_e9,-,2,CBM21_e9,CBM21:61,-,starch,108,939,2.20E-21,4,107,683,799,"0.9537037037037037	0.9537037037037037"
jgi|Neocon1|555929|e_gw1.114.46.1,2.4.1.16:11,GT2(362-861),GT2,GT2,3,GT2,GT2:298,2.4.1.16:11,unassigned,505,1025,8.80E-243,14,504,365,862,"0.9702970297029703	0.9702970297029703"
jgi|Neocon1|556911|e_gw1.120.72.1,3.2.1.113:6,GH47(16-446),GH47_e0,GH47,3,GH47_e0,GH47:292,3.2.1.113:6,host glycan,441,517,2.00E-143,2,440,19,447,"0.9931972789115646	0.9931972789115646"
jgi|Neocon1|557313|e_gw1.123.108.1,-,GT34(7-216),GT34_e11,-,2,GT34_e11,GT34:13,-,unassigned,192,272,5.10E-32,22,157,48,201,"0.703125	0.703125"
jgi|Neocon1|557858|e_gw1.127.197.1,3.2.1.181:4,GH16_10(38-235),GH16_e289,GH16_10,3,GH16_e289,GH16_10:51|GH154:1|GH16:1|CBM1:1,3.2.1.181:4,arabinogalactan protein,200,257,1.20E-89,1,200,39,237,"0.995	0.995"
jgi|Neocon1|559171|e_gw1.138.45.1,-,GT71(72-318),GT71_e24,-,2,GT71_e24,GT71:40,-,unassigned,256,427,1.10E-62,1,254,74,321,"0.98828125	0.98828125"
jgi|Neocon1|559513|e_gw1.141.108.1,2.4.1.16:11,GT2(309-806),GT2,GT2,3,GT2,GT2:298,2.4.1.16:11,unassigned,505,831,7.50E-210,8,504,310,807,"0.9821782178217822	0.9821782178217822"
jgi|Neocon1|559777|e_gw1.144.121.1,-,CE4(86-206),CE4_e259,-,2,CE4_e259,CE4:656,-,unassigned,115,348,7.30E-24,3,105,90,181,"0.8869565217391304	0.8869565217391304"
jgi|Neocon1|560256|e_gw1.148.118.1,-,GH20(131-451),GH20_e87,GH20,3,GH20_e87,GH20:9,-,unassigned,323,692,4.60E-148,2,322,132,450,"0.9907120743034056	0.9907120743034056"
jgi|Neocon1|561209|e_gw1.157.125.1,-|3.5.1.-:2,CBM87(38-257)+CE18(262-617),CBM87_e1+CE18_e0,-,2,CBM87_e1,CBM87:11|CE18:11,-,galactosaminogalactan,217,809,1.20E-26,6,217,37,258,"0.9723502304147466	0.9723502304147466"
jgi|Neocon1|562373|e_gw1.169.79.1,-,GH43_4(122-464),GH43_e230,GH43_4,3,GH43_e230,GH43_4:10,-,unassigned,351,580,2.20E-152,1,351,123,465,"0.9971509971509972	0.9971509971509972"
jgi|Neocon1|562967|e_gw1.174.132.1,3.5.1.41:1,CE4(26-153),CE4_e46,-,2,CE4_e46,CE4:78|CBM18:52|CBM50:1,3.5.1.41:1,chitin,128,300,6.50E-32,1,123,28,148,"0.953125	0.953125"
jgi|Neocon1|563322|e_gw1.178.87.1,-,CE4(39-180),CE4_e259,-,2,CE4_e259,CE4:656,-,unassigned,115,353,3.00E-30,6,105,46,152,"0.8608695652173913	0.8608695652173913"
jgi|Neocon1|564909|e_gw1.194.20.1,-|-,-,GT41_e8+GT41_e74,GT41,2,GT41_e8,GT41:232,-,unassigned,586,1336,4.10E-65,31,334,371,728,"0.5170648464163823	0.5170648464163823"
jgi|Neocon1|564998|e_gw1.195.111.1,-,GT71(98-342),GT71_e24,-,2,GT71_e24,GT71:40,-,unassigned,256,428,4.60E-62,1,253,100,341,"0.984375	0.984375"
jgi|Neocon1|566068|e_gw1.207.29.1,3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1,GH3(562-802),GH3_e165,GH3,3,GH3_e165,GH3:569,3.2.1.21:33|3.2.1.37:3|3.2.1.-:3|3.2.1.74:1,"beta-glucan, xylan, beta-glucan, beta-glucan",217,843,2.20E-87,4,217,561,804,"0.9815668202764977	0.9815668202764977"
jgi|Neocon1|567293|e_gw1.222.59.1,-,GT22(131-532),GT22_e24,GT22,3,GT22_e24,GT22:53,-,unassigned,405,657,2.50E-119,2,405,134,533,"0.9950617283950617	0.9950617283950617"
jgi|Neocon1|567772|e_gw1.229.23.1,-,CE16(2-205),CE16_e1,-,2,CE16_e1,CE16:17|CBM1:7|GH3:3,-,unassigned,258,215,9.50E-23,55,257,3,205,"0.7829457364341085	0.7829457364341085"
jgi|Neocon1|567773|e_gw1.229.42.1,-,CE16(101-343),CE16_e5,-,2,CE16_e5,CE16:13,-,unassigned,257,353,5.30E-25,36,256,126,343,"0.8560311284046692	0.8560311284046692"
jgi|Neocon1|568859|e_gw1.247.54.1,-|3.5.1.-:2,CBM87(13-228)+CE18(229-592),CBM87_e1+CE18_e0,-,2,CE18_e0,CBM87:24|CE18:24,3.5.1.-:2,unassigned,368,837,2.80E-59,5,365,234,593,"0.9782608695652174	0.9782608695652174"
jgi|Neocon1|568977|e_gw1.249.72.1,3.5.1.41:1,CE4(139-266),CE4_e46,-,2,CE4_e46,CE4:78|CBM18:52|CBM50:1,3.5.1.41:1,chitin,128,345,5.30E-40,2,126,142,265,"0.96875	0.96875"
jgi|Neocon1|569758|e_gw1.263.31.1,3.2.1.181:4,GH16_10(38-234),GH16_e289,GH16_10,3,GH16_e289,GH16_10:51|GH154:1|GH16:1|CBM1:1,3.2.1.181:4,arabinogalactan protein,200,257,2.10E-85,1,197,39,234,"0.98	0.98"
jgi|Neocon1|570496|e_gw1.279.39.1,3.2.1.181:4,GH16_10(37-234),GH16_e289,GH16_10,3,GH16_e289,GH16_10:51|GH154:1|GH16:1|CBM1:1,3.2.1.181:4,arabinogalactan protein,200,256,2.20E-89,1,197,38,233,"0.98	0.98"
jgi|Neocon1|570560|e_gw1.280.54.1,3.5.1.-:2|-,CBM87(12-227)+CE18(233-588),CBM87_e0+CE18_e1,-,2,CBM87_e0,CBM87:24|CE18:24,3.5.1.-:2,galactosaminogalactan,218,795,4.80E-34,30,218,38,229,"0.8623853211009175	0.8623853211009175"
jgi|Neocon1|571898|e_gw1.313.39.1,2.4.1.18:166|2.4.1.18:50,GH13_8(235-529),CBM48_e32+GH13_e20,CBM48+GH13_8,3,GH13_e20,GH13_8:470|CBM48:339|GH13:16|GT4:1|GH28:1,2.4.1.18:50,"sucrose, alpha-glucan",293,688,6.50E-147,1,293,236,530,"0.9965870307167235	0.9965870307167235"
jgi|Neocon1|572226|e_gw1.321.48.1,2.4.1.198:26,GT4(187-329),GT4_e265,GT4,3,GT4_e265,GT4:83,2.4.1.198:26,unassigned,140,436,1.20E-65,2,140,190,328,"0.9857142857142858	0.9857142857142858"
jgi|Neocon1|572895|e_gw1.342.16.1,2.4.1.109:13,GT39(60-298),GT39_e30,GT39,3,GT39_e30,GT39:555,2.4.1.109:13,unassigned,239,741,4.10E-102,1,239,61,299,"0.99581589958159	0.99581589958159"
jgi|Neocon1|573187|e_gw1.353.13.1,3.5.1.41:1,CE4(31-159),CE4_e46,-,2,CE4_e46,CE4:78|CBM18:52|CBM50:1,3.5.1.41:1,chitin,128,300,3.10E-32,1,127,31,158,"0.984375	0.984375"
jgi|Neocon1|573368|e_gw1.360.22.1,3.2.1.113:6,GH47(1-414),GH47_e0,GH47,3,GH47_e0,GH47:292,3.2.1.113:6,host glycan,441,432,1.30E-160,1,420,3,414,"0.9501133786848073	0.9501133786848073"
jgi|Neocon1|573755|e_gw1.374.20.1,2.4.1.16:11,GT2(6-502),GT2,GT2,3,GT2,GT2:298,2.4.1.16:11,unassigned,505,527,1.50E-213,11,504,8,503,"0.9762376237623762	0.9762376237623762"
jgi|Neocon1|575772|estExt_Genewise1.C_1_t10495,-,-,GH74_e4,CBM13+GH74,2,GH74_e4,GH74:18,-,unassigned,166,882,6.20E-24,6,128,53,189,"0.7349397590361446	0.7349397590361446"
jgi|Neocon1|575826|estExt_Genewise1.C_1_t20061,3.2.1.14:41|3.2.1.-:2|3.2.1.17:2|3.2.1.132:1,GH18(420-787),GH18_e66,GH18,3,GH18_e66,GH18:854|CBM2:460|CBM5:127|CBM12:58|CBM57:1|GH8:1,3.2.1.14:41|3.2.1.-:2|3.2.1.17:2|3.2.1.132:1,"chitin, chitin, peptidoglycan",350,799,1.10E-96,2,348,420,787,"0.9885714285714285	0.9885714285714285"
jgi|Neocon1|576408|estExt_Genewise1.C_30005,3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3,GH32(41-337),GH32_e16,GH32,3,GH32_e16,GH32:1098|CBM66:301|CBM38:114,3.2.1.80:10|3.2.1.65:10|3.2.1.26:7|3.2.1.153:5|3.2.1.64:3|2.4.1.99:3,"fructan, fructan, fructan, fructan, fructan, fructan",316,498,1.40E-126,2,309,40,339,"0.9715189873417721	0.9715189873417721"
jgi|Neocon1|576612|estExt_Genewise1.C_30304,4.2.2.2:5,PL3_2(37-239),PL3_e18,-,2,PL3_e18,PL3_2:145|PL3:3,4.2.2.2:5,pectin,191,265,5.10E-60,2,191,39,240,"0.9895287958115183	0.9895287958115183"
jgi|Neocon1|577021|estExt_Genewise1.C_40291,-,CE8(31-305),CE8_e0,CBM1+CE8,3,CE8_e0,CE8:184|CBM1:1,-,unassigned,271,328,6.30E-82,1,262,33,307,"0.9630996309963099	0.9630996309963099"
jgi|Neocon1|577509|estExt_Genewise1.C_5_t20029,2.4.1.16:11,GT2(1165-1673),GT2,GT2,3,GT2,GT2:298,2.4.1.16:11,unassigned,505,1837,3.80E-249,2,504,1173,1673,"0.994059405940594	0.994059405940594"
jgi|Neocon1|577674|estExt_Genewise1.C_70056,3.2.1.151:27|3.2.1.150:4|3.2.1.151:5|3.2.1.151:27|3.2.1.150:4,GH74(69-206)+GH74(556-654),GH74_e1+GH74_e0+GH74_e1,CBM2+GH74,3,GH74_e0,GH74:218|CBM88:4|CBM2:3|CBM66:1|CBM9:1|CBM37:1|CBM13:1|CBM16:1|CBM6:1,3.2.1.151:5,xyloglucan,181,961,6.40E-20,40,143,211,358,"0.569060773480663	0.569060773480663"
jgi|Neocon1|577746|estExt_Genewise1.C_70136,3.2.1.21:13|3.2.1.91:55|3.2.1.4:4,GH3(68-272)+GH6(832-1121),GH3_e180+GH6_e20,GH6,3,GH6_e20,GH6:222|CBM1:116|GH131:1,3.2.1.91:55|3.2.1.4:4,"cellulose, cellulose",295,1304,9.20E-73,4,291,834,1120,"0.9728813559322034	0.9728813559322034"
jgi|Neocon1|577936|estExt_Genewise1.C_70373,-,GT2(49-192),GT2,-,2,GT2,GT2:7,-,unassigned,155,316,4.40E-38,1,118,50,166,"0.7548387096774194	0.7548387096774194"
jgi|Neocon1|578143|estExt_Genewise1.C_90004,-,GH10(39-350),GH10_e102,GH10,3,GH10_e102,GH10:15|CBM85:1,-,unassigned,301,978,6.40E-81,4,300,43,350,"0.9833887043189369	0.9833887043189369"
jgi|Neocon1|578365|estExt_Genewise1.C_100013,3.2.1.4:59,GH45(253-452),GH45_e0,-,2,GH45_e0,GH45:307|CBM1:59,3.2.1.4:59,beta-glucan,200,456,1.10E-95,1,199,254,452,"0.99	0.99"
jgi|Neocon1|578719|estExt_Genewise1.C_110070,3.2.1.8:12|3.1.1.72:1|3.2.1.8:12|3.1.1.72:1,GH11(49-231)+GH11(429-611),GH11_e2+GH11_e2,GH11+3.2.1.8,3,GH11_e2,GH11:25|CBM1:4|CE1:1,3.2.1.8:12|3.1.1.72:1,xylan,184,624,2.50E-97,1,183,428,610,"0.9891304347826086	0.9891304347826086"
jgi|Neocon1|579609|estExt_Genewise1.C_140068,-,CE4(29-146),CE4_e259,-,2,CE4_e259,CE4:656,-,unassigned,115,329,2.00E-30,6,105,37,143,"0.8608695652173913	0.8608695652173913"
jgi|Neocon1|579987|estExt_Genewise1.C_150235,3.5.1.-:2|3.5.1.-:2,CBM87(45-256)+CE18(257-615),CBM87_e0+CE18_e0,-,2,CE18_e0,CBM87:24|CE18:24,3.5.1.-:2,unassigned,368,791,5.60E-67,3,366,260,617,"0.9864130434782609	0.9864130434782609"
jgi|Neocon1|580092|estExt_Genewise1.C_150356,3.2.1.176:20|3.2.1.4:3|3.2.1.-:3|3.2.1.151:2|3.2.1.14:1,GH48(29-648),GH48_e1,GH48,3,GH48_e1,GH48:896|CBM2:278|CBM3:100|GH9:15|GH74:4|GH10:3|CBM64:1,3.2.1.176:20|3.2.1.4:3|3.2.1.-:3|3.2.1.151:2|3.2.1.14:1,"cellulose, cellulose, chitin",623,754,3.30E-275,2,619,31,648,"0.9903691813804173	0.9903691813804173"
jgi|Neocon1|580099|estExt_Genewise1.C_150363,-,-,GH36_e13,GH36,2,GH36_e13,GH36:56,-,unassigned,168,871,5.20E-42,4,167,322,474,"0.9702380952380952	0.9702380952380952"
jgi|Neocon1|580314|estExt_Genewise1.C_160255,3.2.1.4:38,GH9(26-457),GH9_e27,GH9,3,GH9_e27,GH9:272|CBM2:3|CBM3:1,3.2.1.4:38,cellulose,423,800,1.00E-156,1,422,27,457,"0.9952718676122931	0.9952718676122931"
jgi|Neocon1|580576|estExt_Genewise1.C_170152,2.4.1.109:13,GT39(57-295),GT39_e30,GT39,3,GT39_e30,GT39:555,2.4.1.109:13,unassigned,239,739,2.30E-106,2,239,59,296,"0.9916317991631799	0.9916317991631799"
jgi|Neocon1|580603|estExt_Genewise1.C_170184,4.2.2.2:4,PL3_2(230-429),PL3_e16,-,2,PL3_e16,PL3_2:59|PL3:1,4.2.2.2:4,pectin,189,454,4.10E-60,2,188,232,429,"0.9841269841269841	0.9841269841269841"
jgi|Neocon1|580957|estExt_Genewise1.C_180148,-,GT34(245-408),GT34_e16,-,2,GT34_e16,GT34:5,-,unassigned,192,474,1.70E-32,29,159,270,406,"0.6770833333333334	0.6770833333333334"
jgi|Neocon1|581262|estExt_Genewise1.C_200011,3.2.1.4:43|3.2.1.78:1,GH45(190-355),GH45_e7,-,2,GH45_e7,GH45:93|CBM1:33,3.2.1.4:43|3.2.1.78:1,"beta-glucan, beta-mannan",200,356,4.30E-65,2,163,192,355,"0.805	0.805"
jgi|Neocon1|581266|estExt_Genewise1.C_200015,3.2.1.4:59,GH45(149-350),GH45_e0,GH45+3.2.1.4,3,GH45_e0,GH45:307|CBM1:59,3.2.1.4:59,beta-glucan,200,364,1.10E-90,1,200,150,351,"0.995	0.995"
jgi|Neocon1|581271|estExt_Genewise1.C_200029,-,GT34(321-502),GT34_e15,-,2,GT34_e15,GT34:6,-,unassigned,182,556,1.10E-30,4,181,328,495,"0.9725274725274725	0.9725274725274725"
jgi|Neocon1|581872|estExt_Genewise1.C_230045,-,GH114(30-227),GH114_e28,-,2,GH114_e28,GH114:31,-,unassigned,190,338,7.70E-54,7,189,37,227,"0.9578947368421052	0.9578947368421052"
jgi|Neocon1|582110|estExt_Genewise1.C_230308,2.4.1.-:14,GT22(288-689),GT22_e28,GT22,3,GT22_e28,GT22:39,2.4.1.-:14,unassigned,395,817,1.10E-116,2,394,291,689,"0.9924050632911392	0.9924050632911392"
jgi|Neocon1|582447|estExt_Genewise1.C_240346,-,CE1(151-378),CE1_e22,CE0,3,CE1_e22,CE1:6|CBM48:2|CE0:2,-,unassigned,206,393,4.50E-36,3,205,161,383,"0.9805825242718447	0.9805825242718447"
jgi|Neocon1|582988|estExt_Genewise1.C_260227,4.2.2.2:4,PL3_2(178-379),PL3_e16,-,2,PL3_e16,PL3_2:59|PL3:1,4.2.2.2:4,pectin,189,403,1.70E-62,2,188,180,378,"0.9841269841269841	0.9841269841269841"
jgi|Neocon1|583008|estExt_Genewise1.C_260250,3.2.1.37:19|3.2.1.55:4,GH43_1(8-317),GH43_e53,GH43_1,3,GH43_e53,GH43_1:1254|GH43_10:16|GH5_21:6|CBM6:5|GH43:4|GH10:3|GH43_33:2|GH43_32:2|GH43_34:1|GH43_29:1|GH117:1,3.2.1.37:19|3.2.1.55:4,"xylan, xylan",310,327,7.20E-143,1,309,9,317,"0.9935483870967742	0.9935483870967742"
jgi|Neocon1|583040|estExt_Genewise1.C_270019,-,CE8(30-300),CE8_e0,-,2,CE8_e0,CE8:184|CBM1:1,-,unassigned,271,326,4.00E-72,2,262,33,304,"0.959409594095941	0.959409594095941"
jgi|Neocon1|583142|estExt_Genewise1.C_270166,-,GH5_7(59-381),GH5_e247,GH5_7,3,GH5_e247,GH5_7:8,-,unassigned,312,433,2.70E-104,1,312,60,382,"0.9967948717948718	0.9967948717948718"
jgi|Neocon1|583210|estExt_Genewise1.C_280001,-,GH141(162-769),GH141_e17,GH141,3,GH141_e17,GH141:11|CBM32:8|GH20:1,-,unassigned,539,1094,2.10E-176,1,539,164,768,"0.9981447124304267	0.9981447124304267"
